corpus,chunk1,chunk2,chunk3,chunk4,chunk5
találtam,ta,l,á,lt,am
találtam,ta,l,ál,t,am
találtam,ta,l,ál,ta,m
találtam,ta,lá,l,t,am
találtam,ta,lá,l,ta,m
találtam,ta,lá,lt,a,m
találtam,tal,á,l,t,am
találtam,tal,á,l,ta,m
találtam,tal,á,lt,a,m
találtam,tal,ál,t,a,m
gyerek,g,y,e,re,k
gyerek,g,y,er,e,k
gyerek,g,ye,r,e,k
eddig,e,d,d,i,g
vettem,v,e,t,t,em
vettem,v,e,t,te,m
vettem,v,e,tt,e,m
vettem,v,et,t,e,m
vettem,ve,t,t,e,m
tudják,t,u,dj,á,k
tudják,tu,d,j,á,k
sikerült,s,i,k,er,ült
sikerült,s,i,ke,r,ült
sikerült,s,ike,r,ü,lt
sikerült,s,ike,r,ül,t
sikerült,s,iker,ü,l,t
sikerült,si,k,e,r,ült
sikerült,si,k,er,ü,lt
sikerült,si,k,er,ül,t
sikerült,si,ke,r,ü,lt
sikerült,si,ke,r,ül,t
sikerült,sik,e,r,ü,lt
sikerült,sik,e,r,ül,t
sikerült,sik,er,ü,l,t
ezelőtt,e,z,e,lő,tt
ezelőtt,ez,e,l,ő,tt
ezelőtt,ez,e,l,őt,t
ezelőtt,ez,e,lő,t,t
csinál,c,s,i,n,ál
csinál,c,s,in,á,l
csinál,c,si,n,á,l
velük,v,e,l,ü,k
annyi,a,n,n,y,i
életben,é,l,e,tb,en
életben,é,l,et,b,en
életben,él,e,t,b,en
életben,él,e,tb,e,n
életben,él,et,b,e,n
mióta,m,i,ó,t,a
egyszerűen,e,g,y,szerű,en
egyszerűen,eg,y,szerű,e,n
igazad,i,g,a,z,ad
igazad,i,g,az,a,d
igazad,i,ga,z,a,d
igazad,ig,a,z,a,d
tiszta,t,i,s,z,ta
tiszta,t,is,z,t,a
tiszta,ti,s,z,t,a
otthon,o,t,t,h,on
otthon,o,t,t,ho,n
otthon,o,tt,h,o,n
otthon,ot,t,h,o,n
hosszú,h,o,ss,z,ú
hosszú,h,os,s,z,ú
hosszú,ho,s,s,z,ú
igazából,i,g,az,á,ból
igazából,i,ga,z,á,ból
igazából,ig,a,z,á,ból
igazából,igaz,á,b,ó,l
igaza,i,g,a,z,a
menjen,m,e,n,j,en
menjen,m,e,n,je,n
menjen,m,en,j,e,n
menjen,me,n,j,e,n
aggódj,a,g,g,ó,dj
szépen,s,z,é,p,en
szépen,s,z,ép,e,n
fogod,f,o,g,o,d
hangzik,han,g,z,i,k
helyes,h,e,l,y,es
helyes,h,e,l,ye,s
helyes,he,l,y,e,s
jövök,j,ö,v,ö,k
közel,k,ö,z,e,l
ötlet,ö,t,l,e,t
viszont,v,is,z,on,t
viszont,v,is,zo,n,t
viszont,vi,s,z,on,t
viszont,vi,s,zo,n,t
reggelt,r,eg,g,e,lt
reggelt,re,g,g,e,lt
reggelt,reg,g,e,l,t
végül,v,é,g,ü,l
halló,h,a,l,l,ó
hamarosan,h,a,ma,r,osan
hamarosan,h,a,ma,ro,san
hamarosan,h,a,ma,rosa,n
hamarosan,h,a,mar,o,san
hamarosan,h,a,mar,os,an
hamarosan,h,am,a,r,osan
hamarosan,h,am,a,ro,san
hamarosan,h,am,a,rosa,n
hamarosan,h,ama,r,o,san
hamarosan,h,ama,r,os,an
hamarosan,h,ama,ro,s,an
hamarosan,h,ama,ro,sa,n
hamarosan,h,amar,o,s,an
hamarosan,h,amar,o,sa,n
hamarosan,h,amar,os,a,n
hamarosan,h,amaro,s,a,n
hamarosan,ha,m,a,r,osan
hamarosan,ha,m,a,ro,san
hamarosan,ha,m,a,rosa,n
hamarosan,ha,ma,r,o,san
hamarosan,ha,ma,r,os,an
hamarosan,ha,ma,ro,s,an
hamarosan,ha,ma,ro,sa,n
hamarosan,ha,mar,o,s,an
hamarosan,ha,mar,o,sa,n
hamarosan,ha,mar,os,a,n
hamarosan,ham,a,r,o,san
hamarosan,ham,a,r,os,an
hamarosan,ham,a,ro,s,an
hamarosan,ham,a,ro,sa,n
hamarosan,hamar,o,s,a,n
hiszed,h,i,s,z,ed
hiszed,h,is,z,e,d
hiszed,hi,s,z,e,d
bocsánat,b,o,csá,n,at
bocsánat,b,o,csá,na,t
bocsánat,bo,c,s,á,nat
bocsánat,bo,c,s,án,at
bocsánat,bo,csá,n,a,t
bocsánat,bocs,á,n,a,t
látta,l,á,t,t,a
doktor,d,o,k,t,or
doktor,d,o,k,to,r
doktor,d,o,kt,o,r
doktor,d,ok,t,o,r
doktor,do,k,t,o,r
maguk,m,a,g,u,k
ebből,e,b,b,ő,l
furcsa,f,u,r,c,sa
furcsa,f,ur,c,s,a
furcsa,fu,r,c,s,a
fenébe,f,e,né,b,e
fenébe,f,en,é,b,e
fenébe,fe,n,é,b,e
egymást,e,g,y,má,st
egymást,e,g,y,más,t
egymást,eg,y,m,á,st
egymást,eg,y,m,ás,t
egymást,eg,y,má,s,t
egymást,egy,m,á,s,t
többi,t,ö,b,b,i
életem,é,l,e,t,em
életem,é,l,e,te,m
életem,é,l,et,e,m
életem,él,e,t,e,m
korábban,k,o,rá,b,ban
korábban,k,o,rá,bb,an
korábban,k,or,á,b,ban
korábban,k,or,á,bb,an
korábban,ko,r,á,b,ban
korábban,ko,r,á,bb,an
korábban,ko,rá,b,b,an
korábban,ko,rá,b,ba,n
korábban,ko,rá,bb,a,n
korábban,kor,á,b,b,an
korábban,kor,á,b,ba,n
korábban,kor,á,bb,a,n
voltunk,v,o,lt,un,k
muszáj,m,us,z,á,j
muszáj,mu,s,z,á,j
vagyis,v,a,g,y,is
vagyis,v,a,g,yi,s
vagyis,va,g,y,i,s
rosszul,r,o,s,szu,l
rosszul,ro,ss,z,u,l
munkát,m,un,k,á,t
munkát,mu,n,k,á,t
sokáig,s,o,k,á,ig
sokáig,s,ok,á,i,g
sokáig,so,k,á,i,g
kurva,k,u,r,v,a
pillanat,p,i,l,la,nat
pillanat,p,i,l,lan,at
pillanat,p,i,l,lana,t
pillanat,p,i,ll,a,nat
pillanat,p,i,ll,an,at
pillanat,p,i,ll,ana,t
pillanat,p,il,l,a,nat
pillanat,p,il,l,an,at
pillanat,p,il,l,ana,t
pillanat,p,il,la,n,at
pillanat,p,il,la,na,t
pillanat,p,il,lan,a,t
pillanat,pi,l,l,a,nat
pillanat,pi,l,l,an,at
pillanat,pi,l,l,ana,t
pillanat,pi,l,la,n,at
pillanat,pi,l,la,na,t
pillanat,pi,l,lan,a,t
pillanat,pi,ll,a,n,at
pillanat,pi,ll,a,na,t
pillanat,pi,ll,an,a,t
pillanat,pil,l,a,n,at
pillanat,pil,l,a,na,t
pillanat,pil,l,an,a,t
pillanat,pil,la,n,a,t
kapcsolatban,ka,pc,so,latba,n
kapcsolatban,ka,pc,sol,at,ban
kapcsolatban,kap,c,so,latba,n
kapcsolatban,kap,c,sol,at,ban
kapcsolatban,kapcsol,a,t,b,an
kapcsolatban,kapcsol,a,t,ba,n
kapcsolatban,kapcsol,a,tb,a,n
kapcsolatban,kapcsol,at,b,a,n
szívesen,s,z,í,ve,sen
szívesen,s,z,í,vese,n
szívesen,szív,e,s,e,n
ismerem,i,s,m,e,rem
ismerem,i,s,m,er,em
ismerem,i,s,me,r,em
ismerem,i,s,me,re,m
ismerem,i,s,mer,e,m
ismerem,is,m,e,r,em
ismerem,is,m,e,re,m
ismerem,is,m,er,e,m
ismerem,is,me,r,e,m
vigyázz,v,igy,á,z,z
mellett,m,e,ll,e,tt
mellett,m,e,ll,et,t
mellett,me,l,l,e,tt
mellett,me,l,l,et,t
mellett,me,ll,e,t,t
mellett,mel,l,e,t,t
önnek,ö,n,n,e,k
ehhez,e,h,h,e,z
melyik,m,e,l,yi,k
melyik,me,l,y,i,k
marad,m,a,r,a,d
jössz,j,ö,s,s,z
rendőrség,r,e,n,d,őrség
rendőrség,r,en,d,őrs,ég
rendőrség,r,end,őr,s,ég
rendőrség,r,end,őrs,é,g
rendőrség,re,n,d,őrs,ég
rendőrség,ren,d,őr,s,ég
rendőrség,ren,d,őrs,é,g
rendőrség,rend,ő,r,s,ég
rendőrség,rend,őr,s,é,g
nyugi,n,y,u,g,i
akarta,a,k,a,r,ta
akarta,a,k,a,rt,a
akarta,a,ka,r,t,a
akarta,ak,a,r,t,a
ennyire,e,n,n,yi,re
ennyire,en,n,y,i,re
ennyire,en,n,yi,r,e
második,m,á,so,di,k
második,m,ás,o,di,k
második,má,s,o,di,k
második,má,so,d,i,k
második,más,o,d,i,k
különleges,külön,l,e,g,es
különleges,külön,l,eg,e,s
gyerekek,g,y,erek,e,k
gyerekek,g,ye,re,ke,k
dolgozni,do,l,g,oz,ni
dolgozni,do,l,go,z,ni
dolgozni,dol,g,o,z,ni
dolgozni,dol,g,oz,n,i
dolgozni,dol,go,z,n,i
működik,mű,k,ö,di,k
működik,mű,kö,d,i,k
jönni,j,ö,n,n,i
magával,m,a,g,á,val
magával,ma,g,á,v,al
magával,ma,g,á,va,l
magával,mag,á,v,a,l
csináld,c,s,i,nál,d
csináld,c,s,in,ál,d
csináld,c,si,n,ál,d
csináld,c,sin,á,l,d
csináld,csi,n,á,l,d
rólam,r,ó,l,a,m
kérdés,k,é,r,d,és
kérdés,k,ér,d,é,s
kérdés,ké,r,d,é,s
láttad,l,á,t,t,ad
láttad,l,á,t,ta,d
láttad,l,á,tt,a,d
láttad,lá,t,t,a,d
komoly,k,o,mo,l,y
komoly,k,om,o,l,y
komoly,ko,m,o,l,y
keresztül,k,er,esz,t,ül
keresztül,ke,r,esz,t,ül
keresztül,keres,z,t,ü,l
akinek,a,k,i,ne,k
akinek,a,k,in,e,k
akinek,ak,i,n,e,k
őrült,ő,r,ü,l,t
dolgozik,dol,g,oz,i,k
dolgozik,dol,go,z,i,k
embereket,e,m,b,erek,et
embereket,em,b,e,re,ket
embereket,em,b,er,e,ket
embereket,em,b,erek,e,t
embereket,ember,e,k,e,t
gondolja,g,o,n,dol,ja
gondolja,g,on,do,l,ja
gondolja,g,on,do,lj,a
gondolja,g,on,dol,j,a
gondolja,go,n,do,l,ja
gondolja,go,n,do,lj,a
gondolja,go,n,dol,j,a
gondolja,gon,d,o,l,ja
gondolja,gon,d,o,lj,a
gondolja,gon,do,l,j,a
gondolja,gond,o,l,j,a
fehér,f,e,h,é,r
fekete,f,e,k,e,te
fekete,f,e,k,et,e
fekete,f,e,ke,t,e
fekete,fe,k,e,t,e
maradt,m,a,r,ad,t
maradt,m,a,ra,d,t
maradt,ma,r,a,d,t
annyit,a,n,n,y,it
annyit,a,n,n,yi,t
annyit,an,n,y,i,t
szívem,s,z,í,v,em
szívem,s,z,í,ve,m
azokat,a,z,o,k,at
azokat,a,z,o,ka,t
azokat,a,z,ok,a,t
azokat,a,zo,k,a,t
azokat,az,o,k,a,t
mindketten,m,i,n,d,ketten
mindketten,m,in,d,ket,ten
mindketten,mi,n,d,ket,ten
mindketten,min,d,k,et,ten
mindketten,min,d,k,ette,n
mindketten,min,d,ke,t,ten
mindketten,min,d,ke,tt,en
mindketten,min,d,ket,t,en
mindketten,min,d,ket,te,n
mindketten,mind,k,e,t,ten
mindketten,mind,k,e,tt,en
mindketten,mind,k,et,t,en
mindketten,mind,k,et,te,n
mindketten,mind,ke,t,t,en
mindketten,mind,ke,t,te,n
mindketten,mind,ke,tt,e,n
mindketten,mind,ket,t,e,n
kaptam,k,a,p,t,am
kaptam,k,a,p,ta,m
kaptam,k,ap,t,a,m
kaptam,ka,p,t,a,m
várjon,v,á,r,j,on
várjon,v,á,r,jo,n
várjon,v,á,rj,o,n
várjon,v,ár,j,o,n
várjon,vá,r,j,o,n
tudunk,t,u,d,un,k
tudunk,t,u,du,n,k
tudunk,tu,d,u,n,k
gyilkos,g,y,i,l,kos
gyilkos,g,y,il,k,os
gyilkos,g,y,il,ko,s
gyilkos,g,yi,l,k,os
gyilkos,g,yi,l,ko,s
hiszi,h,i,s,z,i
amire,a,m,i,r,e
hatalmas,h,a,t,al,mas
hatalmas,h,a,t,alma,s
hatalmas,h,a,ta,l,mas
hatalmas,h,a,tal,m,as
hatalmas,h,a,tal,ma,s
hatalmas,h,at,a,l,mas
hatalmas,h,at,al,m,as
hatalmas,h,at,al,ma,s
hatalmas,ha,t,a,l,mas
hatalmas,ha,t,al,m,as
hatalmas,ha,t,al,ma,s
hatalmas,ha,ta,l,m,as
hatalmas,ha,ta,l,ma,s
hatalmas,ha,tal,m,a,s
hatalmas,hat,a,l,m,as
hatalmas,hat,a,l,ma,s
hatalmas,hat,al,m,a,s
mindegy,m,i,n,d,egy
mindegy,m,in,d,eg,y
mindegy,m,in,de,g,y
mindegy,mi,n,d,eg,y
mindegy,mi,n,de,g,y
mindegy,min,d,e,g,y
tőled,t,ő,l,e,d
fiatal,f,i,a,t,al
fiatal,f,i,a,ta,l
fiatal,f,i,at,a,l
fiatal,fi,a,t,a,l
hello,h,e,l,l,o
köszönjük,kösz,ön,j,ü,k
igazság,i,g,az,s,ág
igazság,i,ga,z,s,ág
igazság,i,gaz,s,á,g
igazság,ig,a,z,s,ág
igazság,ig,az,s,á,g
igazság,iga,z,s,á,g
közben,k,ö,z,b,en
közben,kö,z,b,e,n
bárki,b,á,r,k,i
kettő,k,e,t,t,ő
nagyobb,n,a,g,yo,bb
nagyobb,n,agy,o,b,b
nagyobb,na,g,y,o,bb
nagyobb,na,g,yo,b,b
nincsenek,n,in,c,se,nek
nincsenek,ni,n,c,se,nek
nincsenek,nincs,e,n,e,k
héten,h,é,t,e,n
segítség,s,eg,í,ts,ég
segítség,se,g,í,ts,ég
érdekes,é,r,d,e,kes
érdekes,é,r,de,k,es
érdekes,é,r,de,ke,s
érdekes,ér,d,e,k,es
érdekes,ér,d,e,ke,s
érdekes,ér,de,k,e,s
érdekes,érd,e,k,e,s
számára,s,z,á,m,ára
számára,s,z,á,má,ra
számára,s,z,á,már,a
számára,s,z,ám,á,ra
számára,s,z,ám,ár,a
akarnak,a,k,a,r,nak
akarnak,a,ka,r,n,ak
akarnak,a,ka,r,na,k
akarnak,a,kar,n,a,k
akarnak,ak,a,r,n,ak
akarnak,ak,a,r,na,k
akarnak,aka,r,n,a,k
uraim,u,r,a,i,m
ajtót,a,j,t,ó,t
mindenkinek,min,den,k,i,nek
mindenkinek,mind,en,k,i,nek
mindenkinek,minden,k,i,ne,k
mindenkinek,minden,k,in,e,k
nevem,n,e,v,e,m
mármint,m,á,r,m,int
mármint,m,á,r,min,t
mármint,m,ár,m,in,t
mármint,m,ár,mi,n,t
mármint,má,r,m,in,t
mármint,má,r,mi,n,t
mármint,már,m,i,n,t
segít,s,e,g,í,t
asszonyom,a,s,s,zo,nyom
asszonyom,a,ss,z,o,nyom
asszonyom,as,s,z,o,nyom
nálam,n,á,l,a,m
amiért,a,m,i,é,rt
amiért,a,m,i,ér,t
amiért,a,mi,é,r,t
amiért,am,i,é,r,t
nézel,n,é,z,e,l
ketten,k,e,t,t,en
ketten,k,e,t,te,n
ketten,k,e,tt,e,n
ketten,k,et,t,e,n
ketten,ke,t,t,e,n
különben,k,ül,ön,b,en
része,r,é,s,z,e
valahol,v,a,l,a,hol
valahol,v,a,la,ho,l
valahol,v,al,a,ho,l
valahol,v,al,ah,o,l
valahol,va,l,a,ho,l
valahol,va,l,ah,o,l
valahol,va,la,h,o,l
valahol,val,a,h,o,l
mondják,m,on,dj,á,k
mondják,mo,n,dj,á,k
mondják,mon,d,j,á,k
venni,v,e,n,n,i
csináltam,c,s,i,nál,tam
csináltam,c,s,in,ál,tam
csináltam,c,si,n,ál,tam
csináltam,c,si,nál,t,am
csináltam,c,si,nál,ta,m
csináltam,c,sin,á,l,tam
csináltam,c,sin,á,lt,am
csináltam,c,sin,ál,t,am
csináltam,c,sin,ál,ta,m
csináltam,csi,n,á,l,tam
csináltam,csi,n,á,lt,am
csináltam,csi,n,ál,t,am
csináltam,csi,n,ál,ta,m
csináltam,csi,nál,t,a,m
csináltam,csin,á,l,t,am
csináltam,csin,á,l,ta,m
csináltam,csin,á,lt,a,m
csináltam,csin,ál,t,a,m
tartani,t,a,r,ta,ni
tartani,t,a,r,tan,i
tartani,t,a,rt,a,ni
tartani,t,a,rt,an,i
tartani,t,art,a,n,i
tartani,ta,r,t,a,ni
tartani,ta,r,t,an,i
tartani,ta,r,ta,n,i
tartani,ta,rt,a,n,i
probléma,p,ro,b,lé,ma
probléma,p,rob,l,é,ma
probléma,p,rob,lé,m,a
probléma,pr,o,b,lé,ma
probléma,pro,b,l,é,ma
probléma,pro,b,lé,m,a
fogjuk,f,o,g,j,uk
fogjuk,f,o,g,ju,k
fogjuk,fo,g,j,u,k
ettől,e,t,t,ő,l
percet,p,e,r,c,et
percet,p,er,c,e,t
ügynök,ü,g,y,n,ök
ügynök,ü,g,y,nö,k
máris,m,á,r,i,s
esetleg,e,s,et,l,eg
esetleg,e,se,t,l,eg
esetleg,e,set,l,e,g
esetleg,es,e,t,l,eg
esetleg,es,et,l,e,g
egyre,e,g,y,r,e
fordította,f,ordít,o,t,ta
fordította,f,ordít,o,tt,a
fordította,f,ordít,ot,t,a
fordította,ford,í,t,ot,ta
fordította,ford,í,t,ott,a
fordította,ford,í,to,t,ta
fordította,ford,í,to,tt,a
fordította,fordít,o,t,t,a
michael,m,i,c,hae,l
michael,m,i,cha,e,l
michael,mi,c,h,ae,l
michael,mi,c,ha,e,l
igazat,i,g,a,z,at
igazat,i,g,az,a,t
igazat,i,ga,z,a,t
igazat,ig,a,z,a,t
egészen,e,g,é,s,zen
egészen,e,g,é,sze,n
egészen,e,g,és,z,en
egészen,e,g,ész,e,n
egészen,eg,é,s,z,en
egészen,eg,és,z,e,n
mondjuk,m,o,n,dj,uk
mondjuk,m,on,d,j,uk
mondjuk,m,on,d,ju,k
mondjuk,m,on,dj,u,k
mondjuk,mo,n,d,j,uk
mondjuk,mo,n,d,ju,k
mondjuk,mo,n,dj,u,k
mondjuk,mon,d,j,u,k
tudjátok,t,u,dj,á,tok
tudjátok,tu,d,j,á,tok
tudjátok,tu,dj,á,t,ok
tudjátok,tu,dj,á,to,k
tudjátok,tud,j,á,t,ok
tudjátok,tud,j,á,to,k
tudjátok,tudj,á,t,o,k
nyomozó,n,y,o,moz,ó
nyomozó,n,y,om,oz,ó
nyomozó,n,y,omo,z,ó
nyomozó,n,yo,m,oz,ó
nyomozó,n,yo,mo,z,ó
minek,m,i,n,e,k
jöttél,j,ö,t,t,él
jöttél,j,ö,tt,é,l
jöttél,j,öt,t,é,l
évvel,é,v,v,e,l
például,p,él,d,áu,l
például,p,éld,á,u,l
mondták,mon,d,t,á,k
titeket,t,i,t,e,ket
titeket,t,i,te,k,et
titeket,t,i,te,ke,t
titeket,t,it,e,k,et
titeket,t,it,e,ke,t
titeket,ti,t,e,k,et
titeket,ti,t,e,ke,t
titeket,ti,te,k,e,t
család,c,s,a,lá,d
család,c,s,al,á,d
család,c,sa,l,á,d
veszélyes,v,e,szél,y,es
veszélyes,v,e,szél,ye,s
veszélyes,v,es,z,él,yes
veszélyes,v,esz,é,l,yes
veszélyes,v,esz,él,y,es
veszélyes,v,esz,él,ye,s
veszélyes,ve,s,z,él,yes
veszélyes,ve,szél,y,e,s
veszélyes,vesz,é,l,y,es
veszélyes,vesz,é,l,ye,s
veszélyes,vesz,él,y,e,s
meleg,m,e,l,e,g
került,k,e,r,ü,lt
került,k,e,r,ül,t
került,k,er,ü,l,t
került,ke,r,ü,l,t
hagyja,h,a,g,y,ja
hagyja,ha,g,y,j,a
halál,h,a,l,á,l
fegyvert,f,e,g,y,vert
fegyvert,f,eg,y,ve,rt
fegyvert,f,eg,y,ver,t
fegyvert,f,egy,v,e,rt
fegyvert,f,egy,v,er,t
fegyvert,f,egy,ve,r,t
fegyvert,fe,g,y,ve,rt
fegyvert,fe,g,y,ver,t
szent,s,z,e,n,t
lányok,l,á,n,y,ok
lányok,l,á,n,yo,k
lányok,l,án,y,o,k
lányok,lá,n,y,o,k
magukat,m,a,g,u,kat
magukat,m,a,g,uk,at
magukat,m,a,gu,k,at
magukat,m,a,gu,ka,t
magukat,ma,g,u,k,at
magukat,ma,g,u,ka,t
magukat,ma,g,uk,a,t
magukat,ma,gu,k,a,t
magukat,mag,u,k,a,t
édesem,é,d,e,s,em
édesem,é,d,e,se,m
édesem,é,d,es,e,m
édesem,é,de,s,e,m
fogják,fo,g,j,á,k
adott,a,d,o,t,t
hozzád,h,oz,z,á,d
hozzád,ho,z,z,á,d
félek,f,é,l,e,k
újabb,ú,j,a,b,b
amiket,a,m,i,k,et
amiket,a,m,i,ke,t
amiket,a,mi,k,e,t
amiket,am,i,k,e,t
régen,r,é,g,e,n
kemény,k,e,m,én,y
kemény,k,em,é,n,y
kemény,ke,m,é,n,y
rengeteg,r,e,n,get,eg
rengeteg,r,en,g,et,eg
rengeteg,r,en,get,e,g
rengeteg,re,n,g,et,eg
rengeteg,re,n,get,e,g
rengeteg,ren,g,e,t,eg
rengeteg,ren,g,e,te,g
rengeteg,ren,g,et,e,g
mindenkit,m,in,den,k,it
mindenkit,mi,n,den,k,it
mindenkit,min,d,en,k,it
mindenkit,min,de,n,k,it
mindenkit,min,den,k,i,t
mindenkit,mind,e,n,k,it
mindenkit,mind,en,k,i,t
éreztem,é,r,ez,t,em
éreztem,é,r,ez,te,m
éreztem,é,r,ezt,e,m
éreztem,é,re,z,t,em
éreztem,é,re,z,te,m
éreztem,ér,e,z,t,em
éreztem,ér,e,z,te,m
éreztem,ér,ez,t,e,m
segíts,s,e,g,í,ts
segíts,s,eg,í,t,s
segíts,se,g,í,t,s
látszik,lá,ts,z,i,k
látszik,lát,s,z,i,k
amerikai,a,m,e,ri,kai
amerikai,a,m,er,i,kai
amerikai,a,m,erik,a,i
amerikai,a,me,r,i,kai
amerikai,a,me,ri,k,ai
amerikai,a,me,ri,ka,i
amerikai,a,mer,i,k,ai
amerikai,a,mer,i,ka,i
amerikai,a,meri,k,a,i
amerikai,am,e,r,i,kai
amerikai,am,e,ri,k,ai
amerikai,am,e,ri,ka,i
amerikai,am,er,i,k,ai
amerikai,am,er,i,ka,i
amerikai,ame,r,i,k,ai
amerikai,ame,r,i,ka,i
amerikai,ame,ri,k,a,i
véget,v,é,g,e,t
rohadt,r,o,h,ad,t
rohadt,r,o,ha,d,t
rohadt,r,oh,a,d,t
rohadt,ro,h,a,d,t
mondok,m,o,n,d,ok
mondok,m,o,n,do,k
mondok,m,on,d,o,k
mondok,mo,n,d,o,k
kerül,k,e,r,ü,l
éjszaka,é,j,s,z,aka
éjszaka,é,j,s,zak,a
éjszaka,éj,s,z,a,ka
éjszaka,éj,s,z,ak,a
mondtál,m,o,n,d,tál
mondtál,m,on,d,t,ál
mondtál,mo,n,d,t,ál
mondtál,mon,d,t,á,l
valahogy,v,a,l,a,hogy
valahogy,v,a,la,hog,y
valahogy,v,al,a,hog,y
valahogy,va,l,a,hog,y
valahogy,va,la,ho,g,y
valahogy,val,a,ho,g,y
valahogy,val,ah,o,g,y
valahogy,vala,h,o,g,y
hirtelen,h,i,r,tel,en
hirtelen,h,i,r,tele,n
hirtelen,hi,r,te,l,en
hirtelen,hi,r,tel,e,n
hirtelen,hi,rt,e,l,en
rögtön,r,ö,g,t,ön
barátok,b,a,r,á,tok
barátok,b,a,rá,t,ok
barátok,b,a,rá,to,k
barátok,ba,r,á,t,ok
barátok,ba,r,á,to,k
barátok,ba,rá,t,o,k
barátok,bar,á,t,o,k
végig,v,é,g,i,g
dehogy,d,e,ho,g,y
dehogy,d,eh,o,g,y
dehogy,de,h,o,g,y
biztonsági,biz,ton,s,á,gi
biztonsági,biz,ton,s,ág,i
biztonsági,bizton,s,á,g,i
bocsi,b,o,c,s,i
békén,b,é,k,é,n
szereti,s,z,e,re,ti
szereti,s,z,er,e,ti
szereti,s,z,er,et,i
szereti,sze,r,e,t,i
tudtad,t,u,d,t,ad
tudtad,t,u,d,ta,d
tudtad,tu,d,t,a,d
charlie,c,ha,r,l,ie
charlie,c,ha,r,li,e
charlie,cha,r,l,i,e
kapott,k,a,p,o,tt
kapott,k,a,p,ot,t
kapott,k,a,po,t,t
kapott,k,ap,o,t,t
kapott,ka,p,o,t,t
egyébként,eg,y,é,b,ként
egyébként,egy,é,b,kén,t
egyébként,egyéb,k,é,n,t
helyen,h,e,l,y,en
helyen,h,e,l,ye,n
helyen,he,l,y,e,n
mennünk,men,n,ü,n,k
jönnek,j,ö,n,ne,k
jönnek,j,ön,n,e,k
látja,l,á,t,j,a
vajon,v,a,j,o,n
jézusom,j,é,z,us,om
jézusom,j,éz,u,s,om
jézusom,j,éz,u,so,m
jézusom,j,éz,us,o,m
jézusom,jé,z,u,s,om
jézusom,jé,z,u,so,m
jézusom,jé,z,us,o,m
szeretnél,s,z,er,et,nél
szeretnél,s,z,eret,n,él
szeretnél,s,z,eret,né,l
szeretnél,sze,r,e,t,nél
szeretnél,sze,r,et,n,él
szeretnél,sze,r,et,né,l
szeretnél,sze,re,t,n,él
szeretnél,sze,re,t,né,l
szeretnél,szer,e,t,n,él
szeretnél,szer,e,t,né,l
szeretnél,szer,et,n,é,l
szegény,s,z,e,gén,y
szegény,s,z,eg,én,y
szegény,sze,g,é,n,y
nektek,n,e,k,te,k
nektek,n,e,kt,e,k
nektek,ne,k,t,e,k
érzés,é,r,z,é,s
frank,f,r,a,n,k
hoztam,h,o,z,t,am
hoztam,h,o,z,ta,m
hoztam,h,oz,t,a,m
hoztam,ho,z,t,a,m
biztonságban,biz,ton,s,ág,ban
biztonságban,bizton,s,á,g,ban
biztonságban,bizton,s,ág,b,an
biztonságban,bizton,s,ág,ba,n
mögött,m,ö,g,ö,tt
mögött,m,ö,g,öt,t
onnan,o,n,n,a,n
esküszöm,eskü,s,z,ö,m
ismeri,i,s,m,e,ri
ismeri,i,s,m,er,i
ismeri,i,s,me,r,i
ismeri,is,m,e,r,i
bárcsak,b,á,r,csa,k
bárcsak,b,ár,c,s,ak
bárcsak,b,ár,c,sa,k
bárcsak,bá,r,c,s,ak
bárcsak,bá,r,c,sa,k
bárcsak,bár,c,s,a,k
értettem,é,r,t,ette,m
értettem,é,r,te,tt,em
értettem,é,r,tett,e,m
értettem,é,rt,e,tt,em
értettem,é,rt,et,t,em
értettem,é,rt,et,te,m
értettem,ér,t,e,tt,em
értettem,ér,t,et,t,em
értettem,ér,t,et,te,m
értettem,ér,te,t,t,em
értettem,ér,te,t,te,m
értettem,ér,te,tt,e,m
értettem,ért,e,t,t,em
értettem,ért,e,t,te,m
értettem,ért,e,tt,e,m
értettem,ért,et,t,e,m
értettem,érte,t,t,e,m
segíthetek,s,eg,í,t,hetek
segíthetek,se,g,í,t,hetek
segíthetek,segít,h,e,te,k
segíthetek,segít,h,et,e,k
segíthetek,segít,he,t,e,k
távol,t,á,v,o,l
ugyanaz,u,g,y,an,az
ugyanaz,u,g,y,ana,z
ugyanaz,u,g,ya,n,az
ugyanaz,u,g,ya,na,z
ugyanaz,u,g,yan,a,z
ugyanaz,ugy,a,n,a,z
sajnos,s,a,j,n,os
sajnos,s,a,j,no,s
sajnos,s,aj,n,o,s
sajnos,sa,j,n,o,s
napja,n,a,p,j,a
kölyök,k,ö,l,y,ök
kölyök,k,öl,y,ö,k
kölyök,kö,l,y,ö,k
mindannyian,m,i,n,d,annyian
mindannyian,m,i,n,danny,ian
mindannyian,m,in,d,annyi,an
mindannyian,m,in,danny,i,an
mindannyian,mi,n,d,annyi,an
mindannyian,mi,n,danny,i,an
mindannyian,min,d,ann,y,ian
mindannyian,min,d,ann,yi,an
mindannyian,min,d,annyi,a,n
mindannyian,min,dan,n,y,ian
mindannyian,min,dan,n,yi,an
mindannyian,min,danny,i,a,n
mindannyian,mind,an,n,y,ian
mindannyian,mind,an,n,yi,an
